chapter_id,date,sentence,neutral,positive,negative
ch6,Octobre 1666,Would I care to wait inside and pay my respects to him?,1,0,0
ch5,Septembre 1666,"Even Monsieur Aubry set his musket aside and danced, though at first I thought he would not.",1,0,0
ch6,Octobre 1666,She shook her head firmly.,1,0,0
ch8,Decembre 1666,"Her crust is much more flaky than mine, Papa.” I blushed dreadfully at all this.",1,0,0
ch1,Mai 1666,Papa always said that there is enormous power in the written word and that I must use it for good things.,11,0,0
ch9,Janvier 1667,There was no answer and so I walked inside the shop.,1,0,0
ch6,Octobre 1666,One old woman had brought a little white kid into the church.,1,0,0
ch6,Octobre 1666,Certainly it is not the weather.,1,0,0
ch6,Octobre 1666,The skin is then stained.,1,0,0
ch3,Juillet 1666,"Ah, Catherine, Papa, how I miss you both.",1,0,0
ch4,Août 1666,"“Monsieur Deschamps is not correct, mademoiselle.",1,0,0
ch6,Octobre 1666,Last night we girls had heated water to wash our hands and faces behind a screen of blankets we created away from the camp.,1,0,0
ch1,Mai 1666,"Sometimes, like Minette, I roam in the meadows and woods, or climb the thick branches of the old oak trees.",1,0,0
ch1,Mai 1666,There are not enough women in New France.,1,0,1
ch3,Juillet 1666,I wonder if he was ever seasick himself?,1,0,1
ch2,Juin 1666,"When Louise closed the door, Minette crawled out, shook herself and scattered black hairs upon the coverlet.",1,0,0
ch7,Novembre 1666,She gave her eyes a wipe and blew her nose.,1,0,0
ch5,Septembre 1666,“But you must go ashore for the sake of safety.” He reached up for my hand.,1,0,1
ch2,Juin 1666,"It is no easy task to put on a 
corps
 unassisted, and, although I did not lace myself in as tightly as Louise always did, it would suffice.",1,0,0
ch11,Mars 1667,How he laughed.,1,0,0
ch6,Octobre 1666,"Still, the old woman’s kid was a dear thing, although it stank horribly.",1,0,0
ch5,Septembre 1666,"Mère Marie de l’Incarnation speaks the language of the Indians, Madame Laurent has told us, though she says she cannot understand why one would bother to learn.",1,0,0
ch10,Février 1667,"Leave her be or you will regret it.” “I should challenge you, Aubry,” hissed Monsieur Deschamps.",1,0,0
ch13,Mai 1667,The other warriors smiled and elbowed each other.,1,0,0
ch5,Septembre 1666,See the canoes?” He gestured to the many distant vessels that were all making their way to Québec.,1,0,0
ch10,Février 1667,"However, they are all quite ill, and those who may not live have been taken to 
Hôtel-Dieu
.",1,0,0
ch6,Octobre 1666,"At Québec, the Indians were called 
les sauvages,
 mainly, Monsieur Aubry has told me, because they are not Catholics.",1,0,0
ch5,Septembre 1666,"Many witnesses attended the ceremonies, and everyone dressed as finely as they could for such an occasion.",1,0,0
ch8,Decembre 1666,"Sheep mean lambs and mutton and, of course, wool.",1,0,0
ch5,Septembre 1666,"“You will have to become accustomed to land again.” I set Minette down, for she was struggling, doubtlessly anxious to set her paws down upon the soil of New France.",0,1,0
ch2,Juin 1666,I am used to odours; the dovecote was all feathery and the barn had milk cows and sometimes their calves.,1,0,0
ch6,Octobre 1666,I get a strange feeling inside when I think of that.,1,0,0
ch1,Mai 1666,"In Montréal, they stay with a woman named la Soeur Marguerite Bourgeoys who looks after them.",1,0,0
ch5,Septembre 1666,The Maries’ faces had all worn looks of horror when Monsieur Deschamps and Madame Laurent had spoken.,1,0,0
ch3,Juillet 1666,"Besides, Minette was there with us, and she can be very fierce when she takes it into her head that I need defending.",1,0,0
ch5,Septembre 1666,"I had my 
lucet
.",1,0,0
ch9,Janvier 1667,A man riding a horse passed by me.,1,0,0
ch3,Juillet 1666,"Père Denis blessed her with the holy oil of the sick, and so she is in heaven with Maman and Papa.",1,0,0
ch6,Octobre 1666,"If Kateri was willing to help me with the work here, it would suffice.",1,0,0
ch2,Juin 1666,"Still, we were fortunate to acquire even such a small place to ourselves.",1,0,0
ch8,Decembre 1666,I did not like the way he looked at all.,1,0,0
ch10,Février 1667,Monsieur Aubry set the bundle down on the table and unwrapped it.,1,0,0
ch5,Septembre 1666,The Maries were already on the deck when I came out.,1,0,0
ch6,Octobre 1666,They seem to hate each other.,1,0,0
ch10,Février 1667,"It was very long and curly, and would have made an excellent muff.",1,0,0
ch3,Juillet 1666,The sailors danced on the deck this morning.,0,1,0
ch13,Mai 1667,"“Hélène and Kateri, you foolish girls, you have disobeyed me, and I cannot think of what to do with you.",1,0,0
ch6,Octobre 1666,Sometimes she eats the birds or mice she kills.,1,0,0
ch13,Mai 1667,I went out to search for Minette.,1,0,0
ch5,Septembre 1666,"The man did not wait, but began to make his case immediately.",1,0,0
ch7,Novembre 1666,"There is no doctor here, only some very good midwives, the nuns at 
Hôtel-Dieu
, and a surgeon.",1,0,0
ch1,Mai 1666,"“You have royal blood, Mademoiselle St. Onge, and you would be a highly desirable bride for someone of the upper class,” Madame Laurent said to Catherine.",1,0,0
ch12,Avril 1667,"Sweeping is not good enough since the weather is suddenly milder, and the snow is melting.",1,0,0
ch8,Decembre 1666,"When she spoke next, her words were filled with pain.",1,0,0
ch12,Avril 1667,There is a smell of animal droppings from the sheep and cows that are being driven out to the common.,1,0,0
ch2,Juin 1666,I must do it for myself now and I must dress Catherine’s hair just as Louise has shown me.,1,0,0
ch6,Octobre 1666,"“It is a puffball, mademoiselle,” Monsieur Aubry explained.",1,0,0
ch7,Novembre 1666,Catherine and I had planned to do the same for Maman and Papa today.,1,0,0
ch5,Septembre 1666,"“Make no mistake, mademoiselle,” he said.",1,0,0
ch12,Avril 1667,"It is much warmer sharing a bed, and she does not snore at all.",1,0,0
ch7,Novembre 1666,"There was not much difficulty in finding what I wanted, but it was interesting to wander about and examine the goods.",0,0,0
ch6,Octobre 1666,"This is New France, mademoiselle.",0,0,0
ch12,Avril 1667,Tante Barbe and I are invited.,0,0,0
ch6,Octobre 1666,"“None of that for me,” she explained.",0,0,0
ch5,Septembre 1666,"The wedding 
fête
 preparations took nearly all day.",0,0,0
ch6,Octobre 1666,"Is she a good mouser, 
ma chère nièce
?” I vow she said all of that in an endless flood.",0,0,0
ch3,Juillet 1666,"They picked her up, set her on a sheet of canvas, and then set a cannon ball near the bottom.",0,0,0
ch6,Octobre 1666,But Tante Barbe calls.,0,0,0
ch10,Février 1667,"Then later he must be able to carve attractive designs, and do finishing work on the metal.",0,0,0
ch7,Novembre 1666,I go too sometimes.,0,0,0
ch1,Mai 1666,Is excessive curiosity a sin?,0,0,0
ch2,Juin 1666,"She sheds black hair over everything.” I told her that of course I did not have Minette in bed, speaking as innocently as I could.",0,0,0
ch5,Septembre 1666,"The river is such a perfect thing, wide and smooth with clear, deep water.",0,0,0
ch12,Avril 1667,What a long name for such a tiny creature.,0,0,0
ch3,Juillet 1666,The writing is wretched and the movement of the ship keeps me from legibility.,0,0,0
ch8,Decembre 1666,"Monsieur Aubry told Kateri to fetch her things, for it was time to go.",0,0,0
ch5,Septembre 1666,How we all laughed at that.,0,0,0
ch5,Septembre 1666,“Papa did the same when Maman died.,0,0,0
ch6,Octobre 1666,"“Ignore them,” she said.",0,0,0
ch5,Septembre 1666,"Minette crept in, mewed once and curled herself into a ball.",0,0,0
ch5,Septembre 1666,My eyes chanced to meet those of Monsieur Aubry.,0,0,0
ch5,Septembre 1666,She founded the Ursuline convent.,0,0,0
ch5,Septembre 1666,"It is the first turkey I have ever plucked, I explained.",0,0,0
ch8,Decembre 1666,"He was a scholar and a philosopher, after all, even if he had studied only dragonflies.",0,0,0
ch5,Septembre 1666,I will admit that my heart gave a thump when I heard the words war canoes.,0,0,0
ch3,Juillet 1666,She is dreadfully thin.,0,0,0
ch10,Février 1667,"“There is only one response I will accept, and that is yes.",0,0,0
ch10,Février 1667,Not to die in the wilderness.,0,0,0
ch5,Septembre 1666,He had come up beside me to where I stood at the ship’s rail.,0,0,0
ch5,Septembre 1666,I will say an extra decade of the rosary tonight for the repose of her soul.,0,0,0
ch6,Octobre 1666,"“Some do!” he confided, and told me of a boy he saw being flogged today when he went out for water.",0,0,0
ch5,Septembre 1666,“We have saved you a place.” I cannot recall whether it was cold or heat that I felt inside myself.,0,0,0
ch13,Mai 1667,"What a 
potage
 she would make with them!",0,0,0
ch7,Novembre 1666,Papa used to say that work cures many things.,0,0,0
ch6,Octobre 1666,"I refused him again, this time very firmly, and bid him 
bonjour
.",0,0,0
ch6,Octobre 1666,"Bonne nuit
, Kateri,
”
 I answered.",0,0,0
ch6,Octobre 1666,"Marie with the mole was telling her rosary beads with her eyes squeezed shut, Marie with the missing front tooth was fanning herself wildly with her handkerchief, and Marie who never speaks was gripping the sides of the canoe so tightly that her fingers were white.",0,0,0
ch2,Juin 1666,The other side where we knelt to pray is the starboard.,0,0,0
ch6,Octobre 1666,We paused for a moment and it gave me time to look around.,0,0,0
ch10,Février 1667,"“We cut holes in the ice and used the pole to stretch out a net,” Séraphin explained excitedly.",0,0,0
ch12,Avril 1667,Yesterday there was ice on the river.,0,0,0
ch13,Mai 1667,"No, he did not, I told him.",0,0,0
ch2,Juin 1666,"The coachman helped Catherine in first, and then me.",0,0,0
ch6,Octobre 1666,"If it is not one task then it is another, and some of them are very strange.",0,0,0
ch10,Février 1667,"It seemed strange, and I realized then how fond I was of his company.",0,0,0
ch3,Juillet 1666,"I cannot help but wonder what will become of me, but I dare not think of that.",0,0,0
ch1,Mai 1666,Papa did not agree.,0,0,0
ch10,Février 1667,We will taste it in three or four days.,0,0,0
ch2,Juin 1666,"She has told me this, and so I have to take it as the truth.",0,0,0
ch3,Juillet 1666,Monsieur Aubry was on the deck.,0,0,0
ch9,Janvier 1667,No.” Monsieur Aubry had the smallpox.,0,0,0
ch1,Mai 1666,All his life the fool wasted time and money in his pointless work.,0,0,0
ch10,Février 1667,He lives like one.,0,0,0
ch6,Octobre 1666,"We can take her there first rather than to la Soeur Bourgeoys’s, can we not, Papa?” I was so distressed that I did not answer.",0,0,0
ch11,Mars 1667,I wonder how Marie with the missing front tooth is faring?,0,0,0
ch2,Juin 1666,"Madame Laurent has her own chamber, but Catherine and I share a bed.",0,0,0
ch6,Octobre 1666,"“I too am not above the law, and so I must wed.",0,0,0
ch2,Juin 1666,"There are horse droppings, fresh fish and whatever flows in the gutters all mingling together.",0,0,0
ch13,Mai 1667,Then one day it climbs a cattail stem and emerges into the air.,0,0,0
ch6,Octobre 1666,"“My intended must have the finest of everything.” I took what he owed for the meal, leaving the other coins, and said that I did not need a new cross.",0,0,0
ch2,Juin 1666,"They must share beds, and all they have for privacy is a curtain.",0,0,0
ch4,Août 1666,We hung our shifts and stockings to dry in the sunshine.,0,0,0
ch4,Août 1666,I felt tears burning in my eyes.,0,0,0
ch10,Février 1667,I answered his greeting.,0,0,0
ch10,Février 1667,"There are no guilds here, but Séraphin will learn the craft just as Monsieur Aubry did in France.",0,0,0
ch6,Octobre 1666,"We slowly fried them, then the muskrat pieces, and finally the heads in lard.",0,0,0
ch9,Janvier 1667,"There was no trouble with the Indians on the way, but the coureurs were making trouble now.",0,0,0
ch10,Février 1667,I wonder if the children at Kateri’s village do the same thing?,0,0,0
ch1,Mai 1666,A lovely rainbow spread itself across the sky and Papa held me up so that my first sight of the world might be one of beauty.,0,0,0
ch7,Novembre 1666,"Thread, scissors, fabric, smoked pork or smoked eels, wine, clothing and all sorts of tools were set out on the shelves or kept in the storeroom at the back of the shop.",0,0,0
ch2,Juin 1666,I shall explore.,0,0,0
ch5,Septembre 1666,There are not many things more important than being able to inspire love.,0,0,0
ch6,Octobre 1666,I would not let myself weep.,0,0,0
ch10,Février 1667,He will learn blacksmithing and woodworking at first.,0,0,0
ch5,Septembre 1666,The fire was out.,0,0,0
ch3,Juillet 1666,Would I be afraid?,0,0,0
ch5,Septembre 1666,"Minette walked between us, her tail in the air.",0,0,0
ch3,Juillet 1666,I wondered how it would feel to slip under that water.,0,0,0
ch6,Octobre 1666,"Even from where I stood, I could hear the sound of laughter and smell food.",0,0,0
ch4,Août 1666,Today we can see a shoreline.,0,0,0
ch6,Octobre 1666,"“I will see you when you return, Papa.",0,0,0
ch6,Octobre 1666,"“There is another pot here for the rinsing,” Bernadette said.",0,0,0
ch2,Juin 1666,I threw open the window and there was the smell of the sea.,0,0,0
ch5,Septembre 1666,My temper won.,0,0,0
ch5,Septembre 1666,"Le Chat Blanc
 will not sail on to Montréal.",0,0,0
ch5,Septembre 1666,“You were kind to him.,0,0,0
ch1,Mai 1666,Catherine says I must put childish things aside and act like the young lady I am.,0,0,0
ch4,Août 1666,"He laughed at that and said, “
Quelle surprise!",0,0,0
ch8,Decembre 1666,"I know, though, that Kateri’s place is with her father.",0,0,0
