book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
SofS,c03,chc03_e1,"June 1, 1847",He boasts that he will learn to hunt when he gets to Canada and that no wild beast will be safe when he is about.,0.82521296,1,0.7971245,1,0.17070147,0,,,,
SofS,c04,chc04_e1,"July 3, 1847","When at last we arrived at our destination, we pressed forward to get off the ship.",0.8814249,1,0.79371536,1,0.13053212,0,,,,
SofS,c02,chc02_e4,"May 7, 1847",The ships in the water jostle each other as roughly as the people on land do.,0.6755401,1,0.7935948,1,0.19855085,0,,,,
SofS,c03,chc03_e11,"June 15, 1847","Later we passed into the Gulf of St. Lawrence, where we saw whales!",0.8574728,1,0.79316235,1,0.14116964,0,,,,
SofS,c04,chc04_e6,"July 13, 1847","Thanks to the archbishop’s call for parishioners to take in or employ Irish orphans, Michael and some of the older boys had had little trouble finding employment — Michael with a carter.",0.5583078,1,0.79178584,1,0.23646796,0,,,,
SofS,c05,chc05_e16,"August 21, 1847","She asked me about myself and my family, seemed pleased to learn that I can both read and write, and, even though she is English, was sad to hear that all of my family save Michael perished with the fever.",0.8795747,1,0.7908237,1,0.15900101,0,,,,
SofS,c02,chc02_e2,"May 3, 1847","He says that if we keep going, we will be on the steamer for Liverpool the day after tomorrow and on our way across the ocean soon after that.",0.8914467,1,0.7889789,1,0.13360123,0,,,,
SofS,c02,chc02_e2,"May 3, 1847",We passed many wretched-looking people who have nothing at all to eat.,0.20847477,0,0.7885072,1,0.3374367,0,,,,
SofS,c02,chc02_e21,"May 28, 1847","Her terrible dream had come true after all, except that it is Mr. Tattersall, not her babies, who has sunk below the waves.",0.41986737,0,0.7877666,1,0.28259727,0,,,,
SofS,c04,chc04_e15,"July 24, 1847","A man came for me in a wagon and drove me through the bustling streets, and everywhere I heard a language I do not understand.",0.6101663,1,0.78556377,1,0.24057703,0,,,,
SofS,c05,chc05_e5,"August 7, 1847",He also says that Uncle Liam wrote to his brother in Ireland last autumn and feared the worst when he received no reply.,0.31197843,0,0.78426665,1,0.33901265,0,,,,
SofS,c04,chc04_e1,"July 3, 1847","I can no more imagine leaving Ma than Connor can imagine leaving Kerry, and I wanted to tell her that we will find her again when she is well and strong.",0.9000229,1,0.7834897,1,0.15003605,0,0,1,0,0
SofS,c03,chc03_e17,"June 23, 1847",Some say they will keep us on the ship for weeks.,0.7855233,1,0.78265095,1,0.1951013,0,,,,
SofS,c03,chc03_e17,"June 23, 1847",They see us as bringing disease to their towns.,0.6827847,1,0.7816024,1,0.21270937,0,,,,
SofS,c07,chc07_e4,"October 9, 1847",Catherine is fevered again and unable to keep anything in her stomach.,0.07112176,0,0.780583,1,0.5374443,1,,,,
SofS,c08,chc08_e3,"November 10, 1847",He bundled us all up under a great bearskin to keep us warm and we flew off across the snow.,0.8332373,1,0.77941626,1,0.17560422,0,,,,
SofS,c05,chc05_e19,"August 25, 1847",I was pushing a cart laden with damp and heavy straw across the cobbles when I came to a jarring halt.,0.15373325,0,0.7775262,1,0.39789486,0,,,,
SofS,c03,chc03_e11,"June 15, 1847","“Canada?” Michael asked, seeming dazed to see land at last.",0.8604975,1,0.7775114,1,0.16276488,0,,,,
SofS,c03,chc03_e12,"June 16, 1847","But we are in Canada, and from the ship can see hills and woods and neat little farmhouses at the river’s edge.",0.8969937,1,0.7756587,1,0.12901358,0,1,0,0,1
SofS,c02,chc02_e7,"May 10, 1847",He quoted the verse: “They reel to and fro and stagger like a drunken man and are at their wit’s end.” Michael is sick.,0.24969526,0,0.7755381,1,0.33639106,0,,,,
SofS,c05,chc05_e20,"August 26, 1847","On my last morning in Montreal I packed my meagre belongings — my little book; a fresh stub of pencil that had been given to me by the sisters; an old apron and a worn coat, also gifts from the sisters — all caught up in a bundle and tied with strips of rag, and stood waiting at the gate early in the morning.",0.43416923,0,0.7748809,1,0.2862974,0,,,,
SofS,c04,chc04_e1,"July 3, 1847",All I could think about was Ma dying alone in that terrible place.,0.20433515,0,0.77395177,1,0.43104446,0,,,,
SofS,c04,chc04_e6,"July 13, 1847","I hated to see him leave after so short a visit, but there was nothing to be done about it.",0.32606548,0,0.7731724,1,0.35263705,0,,,,
SofS,c02,chc02_e14,"May 19, 1847",There was no way of knowing the true passage of time for we could not see the sun or the moon or the stars.,0.65753305,1,0.7712755,1,0.21662077,0,,,,
SofS,c03,chc03_e19,"June 25, 1847","Because there are so many ships waiting in the river, we will be allowed to leave a few days early and will be transported to Montreal.",0.854766,1,0.7702237,1,0.1609244,0,,,,
SofS,c03,chc03_e2,"June 3, 1847","Two sailors rushed to his aid, but even so the three of them had a struggle on their hands to stop her from plunging into the deep.",0.25221297,0,0.7696659,1,0.3494637,0,,,,
SofS,c01,chc01_e1,"April 30, 1847","Tomorrow we leave, and Da says we may never return.",0.79030275,1,0.76925516,1,0.2007278,0,,,,
SofS,c03,chc03_e2,"June 3, 1847","Michael argued that if the Kellehers had stayed home, they would likely be dead from starvation by now.",0.69190466,1,0.76906466,1,0.21059509,0,,,,
SofS,c03,chc03_e16,"June 22, 1847",We must stay on board for six more days so that the authorities can be sure that no one else falls ill.,0.78268856,1,0.76744443,1,0.20662919,0,,,,
SofS,c03,chc03_e17,"June 23, 1847","Many of these, especially the women, are in despair that they will never see their loved ones again.",0.31441492,0,0.7658216,1,0.3323838,0,,,,
SofS,c09,chc09_e11,"December 13, 1847","Reassured but restless, he had gone back to Montreal to look for work.",0.7189966,1,0.76478964,1,0.22838369,0,,,,
SofS,c05,chc05_e11,"August 13, 1847","People will not hire them even though they are in need of workers, and then they condemn the poor wretches for begging or for threatening to become a drain on the city’s resources.",0.13860226,0,0.7647017,1,0.40079638,0,,,,
SofS,c01,chc01_e1,"April 30, 1847","He and Ma, Michael, wee Patrick and I are to walk to Dublin, where we will take a steamer to Liverpool in England.",0.87975997,1,0.76404124,1,0.16134933,0,,,,
SofS,c05,chc05_e20,"August 26, 1847","She chattered about her visit to Montreal and the pictures she had seen of the latest fashions in England, and did not seem to mind how quiet I was.",0.85234535,1,0.7636717,1,0.18356134,0,,,,
SofS,c04,chc04_e7,"July 14, 1847","As I scrambled to my feet, the bundle, which was an old blanket, spilled out ragged clothing, a few bits of ancient cookware, a Bible, a purse … An odd collection of items, I thought.",0.24343015,0,0.76364833,1,0.3742499,0,,,,
SofS,c05,chc05_e17,"August 22, 1847",I have thought of nothing but my uncertain future all last night and all of today.,0.29672873,0,0.7635622,1,0.36565906,0,,,,
SofS,c05,chc05_e19,"August 25, 1847","His da kept working until at last he, too, died from want of food.",0.16394359,0,0.7632914,1,0.44070703,0,,,,
SofS,c02,chc02_e13,"May 16, 1847","Michael agreed with him immediately, saying that while the potatoes rot and common folk starve, the landlords have been selling oats, wheat, barley, beef and pork abroad.",0.6509413,1,0.76293474,1,0.21794404,0,,,,
SofS,c04,chc04_e12,"July 19, 1847","He did not know what had made him go so quickly, only that he was on his way to the Gatineau Hills, near Bytown.",0.67677635,1,0.76224023,1,0.21801803,0,,,,
SofS,c08,chc08_e2,"November 6, 1847",I thought that so much snow had fallen that the house was buried and that we would never get out nor anybody get in.,0.5503742,1,0.76220345,1,0.2579697,0,,,,
SofS,c02,chc02_e13,"May 16, 1847",And he went on and on about that coroner in County Waterford saying that so many deaths there were caused by “the negligence of the government” in not providing food to the people.,0.27134165,0,0.7603472,1,0.35239074,0,,,,
SofS,c05,chc05_e13,"August 16, 1847","Despite the sisters’ best efforts, people continue to arrive ill and many die each day.",0.2545225,0,0.7594981,1,0.35901755,0,,,,
SofS,c08,chc08_e2,"November 6, 1847","Where it could not be blown, it piled up in high drifts.",0.2564762,0,0.759161,1,0.34683883,0,,,,
SofS,c05,chc05_e21,"August 31, 1847",She says it gets very cold in this part of the country and that it may come as a shock to me.,0.5154406,1,0.7575168,1,0.30662486,0,,,,
SofS,c03,chc03_e17,"June 23, 1847",Some say we will be ashore sooner.,0.8345271,1,0.7570747,1,0.17813158,0,,,,
SofS,c01,chc01_e1,"April 30, 1847","When we leave, it will bring the day closer when I will be with Anna again and once more hear Da tease us by calling us AnnaJohanna all in one breath, as if we were one person.",0.9088563,1,0.75685626,1,0.14635764,0,1,0,0,1
SofS,c03,chc03_e4,"June 8, 1847","He says there are trees for as far as a man can walk in a week, maybe even farther, and that the forests are filled with the music of birds, some of which he had never seen in Ireland.",0.8811615,1,0.75654846,1,0.1521012,0,1,0,0,1
SofS,c05,chc05_e11,"August 13, 1847","At the same time, the city fathers worry that the many destitute will become a burden on the public purse.",0.24433543,0,0.7558485,1,0.35936412,0,,,,
SofS,c05,chc05_e10,"August 12, 1847","The same gentleman said that he will be glad when the new sheds are completed at Windmill Point and the sick are moved there, so that the plague which is carrying off so many of the city’s “valuable citizens” may be checked and public confidence restored.",0.70411134,1,0.7541966,1,0.2191272,0,,,,
SofS,c02,chc02_e14,"May 19, 1847","Chests and boxes had cascaded to the floor of the hold and had to be secured so that they did not smash or, worse, damage the hull.",0.3346934,0,0.7500007,1,0.30922756,0,,,,
SofS,c04,chc04_e2,"July 4, 1847",The people of Montreal can see with their own eyes how many orphans are in need of a home and a good Catholic upbringing.,0.8267326,1,0.74864274,1,0.19495682,0,,,,
SofS,c02,chc02_e3,"May 6, 1847","The wind whipped us the whole way across, and the rain, when it came, drove into my skin like needles of ice.",0.4495727,0,0.7472462,1,0.27508223,0,,,,
SofS,c05,chc05_e19,"August 25, 1847","After the potatoes had blackened, his da went to work at road building in exchange for barely enough food for one person.",0.46922803,0,0.74709725,1,0.3213477,0,,,,
SofS,c05,chc05_e10,"August 12, 1847","We did our best to give water and broth, when we had it, to the patients who are able to take them and, when we could, to move some of the worst-off patients onto clean bedding.",0.6810833,1,0.74653274,1,0.23231491,0,,,,
SofS,c03,chc03_e5,"June 9, 1847",He tells Ma that no one could have foretold how bad things would become.,0.25962195,0,0.7454061,1,0.3850765,0,,,,
SofS,c09,chc09_e9,"December 10, 1847",Continuing with the farm is not going to be possible.,0.6246745,1,0.74531424,1,0.2692578,0,,,,
SofS,c07,chc07_e14,"October 26, 1847",I rise to a room so cold that my breath hangs in a cloud above my head.,0.18068051,0,0.7451277,1,0.41487744,0,,,,
SofS,c04,chc04_e11,"July 18, 1847",He planned to go back to Grosse Isle once he had Daniel in hand and the money for travel.,0.85565203,1,0.7448611,1,0.18905835,0,,,,
SofS,c02,chc02_e19,"May 24, 1847","He lies motionless in his berth, barely drawing breath and mewling like an infant.",0.043641906,0,0.7429238,1,0.58609384,1,,,,
SofS,c03,chc03_e5,"June 9, 1847","“If only we had left last year, when Liam sent money to pay for decent passage.",0.82083523,1,0.7420677,1,0.1989953,0,,,,
SofS,c04,chc04_e15,"July 24, 1847","But I could not rest even then, for the kitchen floor had to be scrubbed from one end to the other.",0.14545913,0,0.7418816,1,0.42972675,0,,,,
SofS,c08,chc08_e6,"November 19, 1847","Mrs. Lyons said it was a storm brewing, but when I went outside to get more wood for the fire, it was as still as if the air had been sucked out of all life in the area.",0.6877738,1,0.74128175,1,0.23297721,0,,,,
SofS,c06,chc06_e3,"September 3, 1847","I learned when I was small, but times got hard and we could not afford the wool.",0.5949728,1,0.74112576,1,0.279089,0,,,,
SofS,c07,chc07_e11,"October 19, 1847",How I wished that my true place was with my brother and my uncle — with blood family.,0.70996255,1,0.740793,1,0.25546184,0,,,,
SofS,c04,chc04_e5,"July 12, 1847","I hurried to catch up with them and was astonished to find out that although they appeared to be going to the same place I was, they were not Irish.",0.84777415,1,0.73861724,1,0.1792907,0,,,,
SofS,c03,chc03_e15,"June 21, 1847","I tried to hold myself stiff so as not to betray any trembling, but I breathed such a huge sigh of relief when the doctor passed me by that he turned to look at me again.",0.4121508,0,0.73818946,1,0.34560537,0,,,,
SofS,c02,chc02_e21,"May 28, 1847","Ma did her best to calm them all while Da went above to tell the captain, who was down below in a trice with two crewmen to take Mr. Tattersall aloft.",0.66170317,1,0.73797804,1,0.26550844,0,,,,
SofS,c02,chc02_e5,"May 8, 1847","As we waited to board, I heard someone say that there will be more than three hundred passengers.",0.8805136,1,0.73466355,1,0.17781526,0,,,,
SofS,c09,chc09_e3,"December 3, 1847","He said that he would, and truly astonished me by grasping my hand and wishing me good luck and saying that he hoped I would be reunited with my brother.",0.8453127,1,0.7345399,1,0.20015915,0,,,,
SofS,c05,chc05_e11,"August 13, 1847","She had tried to find employment, but there was nothing save the prospect of going into service.",0.3629179,0,0.7317274,1,0.36278325,0,,,,
SofS,c02,chc02_e3,"May 6, 1847",We left Ireland yesterday and have reached Liverpool at last.,0.901418,1,0.7308868,1,0.15068185,0,1,1,0,1
SofS,c05,chc05_e11,"August 13, 1847",It is as if people think the only way to solve the problem is to turn back time so that the Irish had not come in the first place.,0.602146,1,0.73025787,1,0.26485035,0,,,,
